idx,sample_id,image_path,text_source,image_source,fake_cls,gt_answers,label
302,train_000302,/real/bbc_test_500/bbc_test_302.png,VisualNews,VisualNews,original,True,0
303,train_000303,/real/bbc_test_500/bbc_test_303.png,VisualNews,VisualNews,original,True,0
304,train_000304,/real/bbc_test_500/bbc_test_304.png,VisualNews,VisualNews,original,True,0
305,train_000305,/real/bbc_test_500/bbc_test_305.png,VisualNews,VisualNews,original,True,0
306,train_000306,/real/bbc_test_500/bbc_test_306.png,VisualNews,VisualNews,original,True,0
307,train_000307,/real/bbc_test_500/bbc_test_307.png,VisualNews,VisualNews,original,True,0
308,train_000308,/real/bbc_test_500/bbc_test_308.png,VisualNews,VisualNews,original,True,0
309,train_000309,/real/bbc_test_500/bbc_test_309.png,VisualNews,VisualNews,original,True,0
310,train_000310,/real/bbc_test_500/bbc_test_310.png,VisualNews,VisualNews,original,True,0
311,train_000311,/real/bbc_test_500/bbc_test_311.png,VisualNews,VisualNews,original,True,0
312,train_000312,/real/bbc_test_500/bbc_test_312.png,VisualNews,VisualNews,original,True,0
313,train_000313,/real/bbc_test_500/bbc_test_313.png,VisualNews,VisualNews,original,True,0
314,train_000314,/real/bbc_test_500/bbc_test_314.png,VisualNews,VisualNews,original,True,0
315,train_000315,/real/bbc_test_500/bbc_test_315.png,VisualNews,VisualNews,original,True,0
316,train_000316,/real/bbc_test_500/bbc_test_316.png,VisualNews,VisualNews,original,True,0
317,train_000317,/real/bbc_test_500/bbc_test_317.png,VisualNews,VisualNews,original,True,0
318,train_000318,/real/bbc_test_500/bbc_test_318.png,VisualNews,VisualNews,original,True,0
319,train_000319,/real/bbc_test_500/bbc_test_319.png,VisualNews,VisualNews,original,True,0
320,train_000320,/real/bbc_test_500/bbc_test_320.png,VisualNews,VisualNews,original,True,0
321,train_000321,/real/bbc_test_500/bbc_test_321.png,VisualNews,VisualNews,original,True,0
322,train_000322,/real/bbc_test_500/bbc_test_322.png,VisualNews,VisualNews,original,True,0
323,train_000323,/real/bbc_test_500/bbc_test_323.png,VisualNews,VisualNews,original,True,0
324,train_000324,/real/bbc_test_500/bbc_test_324.png,VisualNews,VisualNews,original,True,0
325,train_000325,/real/bbc_test_500/bbc_test_325.png,VisualNews,VisualNews,original,True,0
326,train_000326,/real/bbc_test_500/bbc_test_326.png,VisualNews,VisualNews,original,True,0
327,train_000327,/real/bbc_test_500/bbc_test_327.png,VisualNews,VisualNews,original,True,0
328,train_000328,/real/bbc_test_500/bbc_test_328.png,VisualNews,VisualNews,original,True,0
329,train_000329,/real/bbc_test_500/bbc_test_329.png,VisualNews,VisualNews,original,True,0
330,train_000330,/real/bbc_test_500/bbc_test_330.png,VisualNews,VisualNews,original,True,0
331,train_000331,/real/bbc_test_500/bbc_test_331.png,VisualNews,VisualNews,original,True,0
332,train_000332,/real/bbc_test_500/bbc_test_332.png,VisualNews,VisualNews,original,True,0
333,train_000333,/real/bbc_test_500/bbc_test_333.png,VisualNews,VisualNews,original,True,0
334,train_000334,/real/bbc_test_500/bbc_test_334.png,VisualNews,VisualNews,original,True,0
335,train_000335,/real/bbc_test_500/bbc_test_335.png,VisualNews,VisualNews,original,True,0
336,train_000336,/real/bbc_test_500/bbc_test_336.png,VisualNews,VisualNews,original,True,0
337,train_000337,/real/bbc_test_500/bbc_test_337.png,VisualNews,VisualNews,original,True,0
338,train_000338,/real/bbc_test_500/bbc_test_338.png,VisualNews,VisualNews,original,True,0
339,train_000339,/real/bbc_test_500/bbc_test_339.png,VisualNews,VisualNews,original,True,0
340,train_000340,/real/bbc_test_500/bbc_test_340.png,VisualNews,VisualNews,original,True,0
341,train_000341,/real/bbc_test_500/bbc_test_341.png,VisualNews,VisualNews,original,True,0
342,train_000342,/real/bbc_test_500/bbc_test_342.png,VisualNews,VisualNews,original,True,0
343,train_000343,/real/bbc_test_500/bbc_test_343.png,VisualNews,VisualNews,original,True,0
344,train_000344,/real/bbc_test_500/bbc_test_344.png,VisualNews,VisualNews,original,True,0
345,train_000345,/real/bbc_test_500/bbc_test_345.png,VisualNews,VisualNews,original,True,0
346,train_000346,/real/bbc_test_500/bbc_test_346.png,VisualNews,VisualNews,original,True,0
347,train_000347,/real/bbc_test_500/bbc_test_347.png,VisualNews,VisualNews,original,True,0
348,train_000348,/real/bbc_test_500/bbc_test_348.png,VisualNews,VisualNews,original,True,0
349,train_000349,/real/bbc_test_500/bbc_test_349.png,VisualNews,VisualNews,original,True,0
350,train_000350,/real/bbc_test_500/bbc_test_350.png,VisualNews,VisualNews,original,True,0
351,train_000351,/real/bbc_test_500/bbc_test_351.png,VisualNews,VisualNews,original,True,0
352,train_000352,/real/bbc_test_500/bbc_test_352.png,VisualNews,VisualNews,original,True,0
353,train_000353,/real/bbc_test_500/bbc_test_353.png,VisualNews,VisualNews,original,True,0
354,train_000354,/real/bbc_test_500/bbc_test_354.png,VisualNews,VisualNews,original,True,0
355,train_000355,/real/bbc_test_500/bbc_test_355.png,VisualNews,VisualNews,original,True,0
356,train_000356,/real/bbc_test_500/bbc_test_356.png,VisualNews,VisualNews,original,True,0
357,train_000357,/real/bbc_test_500/bbc_test_357.png,VisualNews,VisualNews,original,True,0
358,train_000358,/real/bbc_test_500/bbc_test_358.png,VisualNews,VisualNews,original,True,0
359,train_000359,/real/bbc_test_500/bbc_test_359.png,VisualNews,VisualNews,original,True,0
360,train_000360,/real/bbc_test_500/bbc_test_360.png,VisualNews,VisualNews,original,True,0
361,train_000361,/real/bbc_test_500/bbc_test_361.png,VisualNews,VisualNews,original,True,0
362,train_000362,/real/bbc_test_500/bbc_test_362.png,VisualNews,VisualNews,original,True,0
363,train_000363,/real/bbc_test_500/bbc_test_363.png,VisualNews,VisualNews,original,True,0
364,train_000364,/real/bbc_test_500/bbc_test_364.png,VisualNews,VisualNews,original,True,0
365,train_000365,/real/bbc_test_500/bbc_test_365.png,VisualNews,VisualNews,original,True,0
366,train_000366,/real/bbc_test_500/bbc_test_366.png,VisualNews,VisualNews,original,True,0
367,train_000367,/real/bbc_test_500/bbc_test_367.png,VisualNews,VisualNews,original,True,0
368,train_000368,/real/bbc_test_500/bbc_test_368.png,VisualNews,VisualNews,original,True,0
369,train_000369,/real/bbc_test_500/bbc_test_369.png,VisualNews,VisualNews,original,True,0
370,train_000370,/real/bbc_test_500/bbc_test_370.png,VisualNews,VisualNews,original,True,0
371,train_000371,/real/bbc_test_500/bbc_test_371.png,VisualNews,VisualNews,original,True,0
372,train_000372,/real/bbc_test_500/bbc_test_372.png,VisualNews,VisualNews,original,True,0
373,train_000373,/real/bbc_test_500/bbc_test_373.png,VisualNews,VisualNews,original,True,0
374,train_000374,/real/bbc_test_500/bbc_test_374.png,VisualNews,VisualNews,original,True,0
375,train_000375,/real/bbc_test_500/bbc_test_375.png,VisualNews,VisualNews,original,True,0
376,train_000376,/real/bbc_test_500/bbc_test_376.png,VisualNews,VisualNews,original,True,0
377,train_000377,/real/bbc_test_500/bbc_test_377.png,VisualNews,VisualNews,original,True,0
378,train_000378,/real/bbc_test_500/bbc_test_378.png,VisualNews,VisualNews,original,True,0
379,train_000379,/real/bbc_test_500/bbc_test_379.png,VisualNews,VisualNews,original,True,0
380,train_000380,/real/bbc_test_500/bbc_test_380.png,VisualNews,VisualNews,original,True,0
381,train_000381,/real/bbc_test_500/bbc_test_381.png,VisualNews,VisualNews,original,True,0
382,train_000382,/real/bbc_test_500/bbc_test_382.png,VisualNews,VisualNews,original,True,0
383,train_000383,/real/bbc_test_500/bbc_test_383.png,VisualNews,VisualNews,original,True,0
384,train_000384,/real/bbc_test_500/bbc_test_384.png,VisualNews,VisualNews,original,True,0
385,train_000385,/real/bbc_test_500/bbc_test_385.png,VisualNews,VisualNews,original,True,0
386,train_000386,/real/bbc_test_500/bbc_test_386.png,VisualNews,VisualNews,original,True,0
387,train_000387,/real/bbc_test_500/bbc_test_387.png,VisualNews,VisualNews,original,True,0
388,train_000388,/real/bbc_test_500/bbc_test_388.png,VisualNews,VisualNews,original,True,0
389,train_000389,/real/bbc_test_500/bbc_test_389.png,VisualNews,VisualNews,original,True,0
390,train_000390,/real/bbc_test_500/bbc_test_390.png,VisualNews,VisualNews,original,True,0
391,train_000391,/real/bbc_test_500/bbc_test_391.png,VisualNews,VisualNews,original,True,0
392,train_000392,/real/bbc_test_500/bbc_test_392.png,VisualNews,VisualNews,original,True,0
393,train_000393,/real/bbc_test_500/bbc_test_393.png,VisualNews,VisualNews,original,True,0
394,train_000394,/real/bbc_test_500/bbc_test_394.png,VisualNews,VisualNews,original,True,0
395,train_000395,/real/bbc_test_500/bbc_test_395.png,VisualNews,VisualNews,original,True,0
396,train_000396,/real/bbc_test_500/bbc_test_396.png,VisualNews,VisualNews,original,True,0
397,train_000397,/real/bbc_test_500/bbc_test_397.png,VisualNews,VisualNews,original,True,0
398,train_000398,/real/bbc_test_500/bbc_test_398.png,VisualNews,VisualNews,original,True,0
399,train_000399,/real/bbc_test_500/bbc_test_399.png,VisualNews,VisualNews,original,True,0
400,train_000400,/real/bbc_test_500/bbc_test_400.png,VisualNews,VisualNews,original,True,0
401,train_000401,/real/bbc_test_500/bbc_test_401.png,VisualNews,VisualNews,original,True,0
402,train_000402,/real/bbc_test_500/bbc_test_402.png,VisualNews,VisualNews,original,True,0
403,train_000403,/real/bbc_test_500/bbc_test_403.png,VisualNews,VisualNews,original,True,0
404,train_000404,/real/bbc_test_500/bbc_test_404.png,VisualNews,VisualNews,original,True,0
405,train_000405,/real/bbc_test_500/bbc_test_405.png,VisualNews,VisualNews,original,True,0
406,train_000406,/real/bbc_test_500/bbc_test_406.png,VisualNews,VisualNews,original,True,0
407,train_000407,/real/bbc_test_500/bbc_test_407.png,VisualNews,VisualNews,original,True,0
408,train_000408,/real/bbc_test_500/bbc_test_408.png,VisualNews,VisualNews,original,True,0
409,train_000409,/real/bbc_test_500/bbc_test_409.png,VisualNews,VisualNews,original,True,0
410,train_000410,/real/bbc_test_500/bbc_test_410.png,VisualNews,VisualNews,original,True,0
411,train_000411,/real/bbc_test_500/bbc_test_411.png,VisualNews,VisualNews,original,True,0
412,train_000412,/real/bbc_test_500/bbc_test_412.png,VisualNews,VisualNews,original,True,0
413,train_000413,/real/bbc_test_500/bbc_test_413.png,VisualNews,VisualNews,original,True,0
414,train_000414,/real/bbc_test_500/bbc_test_414.png,VisualNews,VisualNews,original,True,0
415,train_000415,/real/bbc_test_500/bbc_test_415.png,VisualNews,VisualNews,original,True,0
416,train_000416,/real/bbc_test_500/bbc_test_416.png,VisualNews,VisualNews,original,True,0
417,train_000417,/real/bbc_test_500/bbc_test_417.png,VisualNews,VisualNews,original,True,0
418,train_000418,/real/bbc_test_500/bbc_test_418.png,VisualNews,VisualNews,original,True,0
419,train_000419,/real/bbc_test_500/bbc_test_419.png,VisualNews,VisualNews,original,True,0
420,train_000420,/real/bbc_test_500/bbc_test_420.png,VisualNews,VisualNews,original,True,0
421,train_000421,/real/bbc_test_500/bbc_test_421.png,VisualNews,VisualNews,original,True,0
422,train_000422,/real/bbc_test_500/bbc_test_422.png,VisualNews,VisualNews,original,True,0
423,train_000423,/real/bbc_test_500/bbc_test_423.png,VisualNews,VisualNews,original,True,0
424,train_000424,/real/bbc_test_500/bbc_test_424.png,VisualNews,VisualNews,original,True,0
425,train_000425,/real/bbc_test_500/bbc_test_425.png,VisualNews,VisualNews,original,True,0
426,train_000426,/real/bbc_test_500/bbc_test_426.png,VisualNews,VisualNews,original,True,0
427,train_000427,/real/bbc_test_500/bbc_test_427.png,VisualNews,VisualNews,original,True,0
428,train_000428,/real/bbc_test_500/bbc_test_428.png,VisualNews,VisualNews,original,True,0
429,train_000429,/real/bbc_test_500/bbc_test_429.png,VisualNews,VisualNews,original,True,0
430,train_000430,/real/bbc_test_500/bbc_test_430.png,VisualNews,VisualNews,original,True,0
431,train_000431,/real/bbc_test_500/bbc_test_431.png,VisualNews,VisualNews,original,True,0
432,train_000432,/real/bbc_test_500/bbc_test_432.png,VisualNews,VisualNews,original,True,0
433,train_000433,/real/bbc_test_500/bbc_test_433.png,VisualNews,VisualNews,original,True,0
434,train_000434,/real/bbc_test_500/bbc_test_434.png,VisualNews,VisualNews,original,True,0
435,train_000435,/real/bbc_test_500/bbc_test_435.png,VisualNews,VisualNews,original,True,0
436,train_000436,/real/bbc_test_500/bbc_test_436.png,VisualNews,VisualNews,original,True,0
437,train_000437,/real/bbc_test_500/bbc_test_437.png,VisualNews,VisualNews,original,True,0
438,train_000438,/real/bbc_test_500/bbc_test_438.png,VisualNews,VisualNews,original,True,0
439,train_000439,/real/bbc_test_500/bbc_test_439.png,VisualNews,VisualNews,original,True,0
440,train_000440,/real/bbc_test_500/bbc_test_440.png,VisualNews,VisualNews,original,True,0
441,train_000441,/real/bbc_test_500/bbc_test_441.png,VisualNews,VisualNews,original,True,0
442,train_000442,/real/bbc_test_500/bbc_test_442.png,VisualNews,VisualNews,original,True,0
443,train_000443,/real/bbc_test_500/bbc_test_443.png,VisualNews,VisualNews,original,True,0
444,train_000444,/real/bbc_test_500/bbc_test_444.png,VisualNews,VisualNews,original,True,0
445,train_000445,/real/bbc_test_500/bbc_test_445.png,VisualNews,VisualNews,original,True,0
446,train_000446,/real/bbc_test_500/bbc_test_446.png,VisualNews,VisualNews,original,True,0
447,train_000447,/real/bbc_test_500/bbc_test_447.png,VisualNews,VisualNews,original,True,0
448,train_000448,/real/bbc_test_500/bbc_test_448.png,VisualNews,VisualNews,original,True,0
449,train_000449,/real/bbc_test_500/bbc_test_449.png,VisualNews,VisualNews,original,True,0
450,train_000450,/real/bbc_test_500/bbc_test_450.png,VisualNews,VisualNews,original,True,0
451,train_000451,/real/bbc_test_500/bbc_test_451.png,VisualNews,VisualNews,original,True,0
452,train_000452,/real/bbc_test_500/bbc_test_452.png,VisualNews,VisualNews,original,True,0
453,train_000453,/real/bbc_test_500/bbc_test_453.png,VisualNews,VisualNews,original,True,0
454,train_000454,/real/bbc_test_500/bbc_test_454.png,VisualNews,VisualNews,original,True,0
455,train_000455,/real/bbc_test_500/bbc_test_455.png,VisualNews,VisualNews,original,True,0
456,train_000456,/real/bbc_test_500/bbc_test_456.png,VisualNews,VisualNews,original,True,0
457,train_000457,/real/bbc_test_500/bbc_test_457.png,VisualNews,VisualNews,original,True,0
458,train_000458,/real/bbc_test_500/bbc_test_458.png,VisualNews,VisualNews,original,True,0
459,train_000459,/real/bbc_test_500/bbc_test_459.png,VisualNews,VisualNews,original,True,0
460,train_000460,/real/bbc_test_500/bbc_test_460.png,VisualNews,VisualNews,original,True,0
461,train_000461,/real/bbc_test_500/bbc_test_461.png,VisualNews,VisualNews,original,True,0
462,train_000462,/real/bbc_test_500/bbc_test_462.png,VisualNews,VisualNews,original,True,0
463,train_000463,/real/bbc_test_500/bbc_test_463.png,VisualNews,VisualNews,original,True,0
464,train_000464,/real/bbc_test_500/bbc_test_464.png,VisualNews,VisualNews,original,True,0
465,train_000465,/real/bbc_test_500/bbc_test_465.png,VisualNews,VisualNews,original,True,0
466,train_000466,/real/bbc_test_500/bbc_test_466.png,VisualNews,VisualNews,original,True,0
467,train_000467,/real/bbc_test_500/bbc_test_467.png,VisualNews,VisualNews,original,True,0
468,train_000468,/real/bbc_test_500/bbc_test_468.png,VisualNews,VisualNews,original,True,0
469,train_000469,/real/bbc_test_500/bbc_test_469.png,VisualNews,VisualNews,original,True,0
470,train_000470,/real/bbc_test_500/bbc_test_470.png,VisualNews,VisualNews,original,True,0
471,train_000471,/real/bbc_test_500/bbc_test_471.png,VisualNews,VisualNews,original,True,0
472,train_000472,/real/bbc_test_500/bbc_test_472.png,VisualNews,VisualNews,original,True,0
473,train_000473,/real/bbc_test_500/bbc_test_473.png,VisualNews,VisualNews,original,True,0
474,train_000474,/real/bbc_test_500/bbc_test_474.png,VisualNews,VisualNews,original,True,0
475,train_000475,/real/bbc_test_500/bbc_test_475.png,VisualNews,VisualNews,original,True,0
476,train_000476,/real/bbc_test_500/bbc_test_476.png,VisualNews,VisualNews,original,True,0
477,train_000477,/real/bbc_test_500/bbc_test_477.png,VisualNews,VisualNews,original,True,0
478,train_000478,/real/bbc_test_500/bbc_test_478.png,VisualNews,VisualNews,original,True,0
479,train_000479,/real/bbc_test_500/bbc_test_479.png,VisualNews,VisualNews,original,True,0
480,train_000480,/real/bbc_test_500/bbc_test_480.png,VisualNews,VisualNews,original,True,0
481,train_000481,/real/bbc_test_500/bbc_test_481.png,VisualNews,VisualNews,original,True,0
482,train_000482,/real/bbc_test_500/bbc_test_482.png,VisualNews,VisualNews,original,True,0
483,train_000483,/real/bbc_test_500/bbc_test_483.png,VisualNews,VisualNews,original,True,0
484,train_000484,/real/bbc_test_500/bbc_test_484.png,VisualNews,VisualNews,original,True,0
485,train_000485,/real/bbc_test_500/bbc_test_485.png,VisualNews,VisualNews,original,True,0
486,train_000486,/real/bbc_test_500/bbc_test_486.png,VisualNews,VisualNews,original,True,0
487,train_000487,/real/bbc_test_500/bbc_test_487.png,VisualNews,VisualNews,original,True,0
488,train_000488,/real/bbc_test_500/bbc_test_488.png,VisualNews,VisualNews,original,True,0
489,train_000489,/real/bbc_test_500/bbc_test_489.png,VisualNews,VisualNews,original,True,0
490,train_000490,/real/bbc_test_500/bbc_test_490.png,VisualNews,VisualNews,original,True,0
491,train_000491,/real/bbc_test_500/bbc_test_491.png,VisualNews,VisualNews,original,True,0
492,train_000492,/real/bbc_test_500/bbc_test_492.png,VisualNews,VisualNews,original,True,0
493,train_000493,/real/bbc_test_500/bbc_test_493.png,VisualNews,VisualNews,original,True,0
494,train_000494,/real/bbc_test_500/bbc_test_494.png,VisualNews,VisualNews,original,True,0
495,train_000495,/real/bbc_test_500/bbc_test_495.png,VisualNews,VisualNews,original,True,0
496,train_000496,/real/bbc_test_500/bbc_test_496.png,VisualNews,VisualNews,original,True,0
