sample_id,deberta_score,entity_count,has_evidence
train_000950,0.00062933506,3,1
train_000951,0.00032738113,2,1
train_000952,0.5,4,0
train_000953,8.49397e-05,4,1
train_000954,0.00066142017,4,1
train_000955,0.000280382,1,1
train_000956,0.0005468689,2,1
train_000957,0.5,4,0
train_000958,0.002309122,4,1
train_000959,0.5,4,0
train_000960,0.62424064,1,1
train_000961,0.009209983,3,1
train_000962,0.5,3,0
train_000963,0.00024376636,2,1
train_000964,0.0029266283,3,1
train_000965,0.5,2,0
train_000966,0.0009909889,4,1
train_000967,0.5,2,0
train_000968,0.5,3,0
train_000969,7.4593176e-05,4,1
train_000970,0.5,4,0
train_000971,0.5,1,0
train_000972,0.007847952,4,1
train_000973,0.0009508904,2,1
train_000974,0.5,3,0
train_000975,0.00022129827,3,1
train_000976,0.5,3,0
train_000977,0.5,1,0
train_000978,0.5,2,0
train_000979,0.5,2,0
train_000980,0.5,1,0
train_000981,0.5,2,0
train_000982,0.0006263286,1,1
train_000983,0.00042863953,2,1
train_000984,0.013333341,1,1
train_000985,0.002526862,2,1
train_000986,0.000957352,4,1
train_000987,0.5,2,0
train_000988,0.0026675188,3,1
train_000989,0.0002615812,1,1
train_000990,0.008585573,4,1
train_000991,0.0024151586,2,1
train_000992,0.004277709,3,1
train_000993,0.0020865346,2,1
train_000994,0.010988994,1,1
train_000995,0.00017680934,3,1
train_000996,0.5,2,0
train_000997,0.0032109844,2,1
train_000998,0.75473285,3,1
train_000999,0.0019192683,4,1
train_001000,0.5,2,0
train_001001,0.0025469197,3,1
train_001002,0.5,1,0
train_001003,0.0002653777,3,1
train_001004,0.015449711,3,1
train_001005,0.00015633459,1,1
train_001006,0.23782545,2,1
train_001007,0.0030099857,4,1
train_001008,0.5,2,0
train_001009,0.42236447,4,1
train_001010,0.00042375756,3,1
train_001011,0.0016801327,3,1
train_001012,0.007813825,3,1
train_001013,0.0007364378,3,1
train_001014,0.0008199599,4,1
train_001015,0.5,1,0
train_001016,0.01315839,1,1
train_001017,0.0015664257,3,1
train_001018,0.0049972585,4,1
train_001019,0.0014715334,3,1
train_001020,0.009774062,3,1
train_001021,0.5,2,0
train_001022,0.005136512,3,1
train_001023,0.5,4,0
train_001024,0.000103711085,1,1
train_001025,0.0013330354,2,1
train_001026,0.5,2,0
train_001027,0.0005141012,4,1
train_001028,0.0017578475,4,1
train_001029,0.5,3,0
train_001030,0.5,4,0
train_001031,0.00044590124,4,1
train_001032,0.5,2,0
train_001033,0.5,4,0
train_001034,6.0934857e-05,4,1
train_001035,0.00078853767,3,1
train_001036,0.5,1,0
train_001037,0.048385836,4,1
train_001038,0.014982082,4,1
train_001039,0.00011326064,3,1
train_001040,0.00053536356,1,1
train_001041,0.00059434224,4,1
train_001042,0.00018137746,2,1
train_001043,0.0010632441,1,1
train_001044,0.025737405,2,1
train_001045,0.5,2,0
train_001046,0.0009169316,3,1
train_001047,0.007897494,4,1
train_001048,0.0007358553,3,1
train_001049,0.00048691986,4,1
train_001050,0.0068263845,3,1
train_001051,0.5,3,0
train_001052,0.0015814364,2,1
train_001053,0.006173667,1,1
train_001054,0.5,1,0
train_001055,0.31446615,1,1
train_001056,0.021952368,3,1
train_001057,0.00042805838,4,1
train_001058,0.0002558043,2,1
train_001059,0.0012980087,3,1
train_001060,0.3758277,1,1
train_001061,0.5,4,0
train_001062,0.5,4,0
train_001063,0.0021562672,4,1
train_001064,0.5,3,0
train_001065,0.006737793,3,1
train_001066,0.0002830122,1,1
train_001067,0.0010100522,2,1
train_001068,0.0611238,3,1
train_001069,0.5,1,0
train_001070,0.5,1,0
train_001071,0.5,4,0
train_001072,0.5,1,0
train_001073,0.5,3,0
train_001074,0.21037413,4,1
train_001075,0.00010412229,1,1
train_001076,0.003956883,2,1
train_001077,0.0017061428,3,1
train_001078,0.5,4,0
train_001079,0.5,1,0
train_001080,0.0119877085,4,1
train_001081,0.5,3,0
train_001082,0.0009104998,2,1
train_001083,0.004452923,3,1
train_001084,0.5,2,0
train_001085,0.2435632,4,1
train_001086,0.0076965964,4,1
train_001087,0.5,2,0
train_001088,0.0024895733,3,1
train_001089,0.5,1,0
train_001090,0.054619543,4,1
train_001091,0.5,4,0
train_001092,0.009048674,4,1
train_001093,0.005923007,3,1
train_001094,0.5,2,0
train_001095,0.5,2,0
train_001096,0.00066081696,3,1
train_001097,0.0036263242,4,1
train_001098,0.5,3,0
train_001099,0.00021342502,2,1
train_001100,0.0029145663,3,1
train_001101,3.9082464e-05,3,1
train_001102,0.017075669,3,1
train_001103,0.00014548705,3,1
train_001104,0.5,1,0
train_001105,0.00072214834,4,1
train_001106,0.5,1,0
train_001107,0.0022533915,2,1
train_001108,0.0007479901,4,1
train_001109,0.012931122,3,1
train_001110,0.5,3,0
train_001111,0.0028097825,2,1
train_001112,0.0047971294,4,1
train_001113,0.00011679679,1,1
train_001114,0.5,2,0
train_001115,0.00087476586,3,1
train_001116,0.009729217,4,1
train_001117,0.03407766,4,1
train_001118,0.00051387545,4,1
train_001119,0.5,4,0
train_001120,0.0032930623,3,1
train_001121,0.00082782883,4,1
train_001122,0.00040296683,4,1
train_001123,0.021257045,2,1
train_001124,0.89325064,1,1
train_001125,0.008295593,2,1
train_001126,0.5,4,0
train_001127,0.00021920301,2,1
train_001128,0.0033249056,4,1
train_001129,0.0036739067,2,1
train_001130,0.008987372,3,1
train_001131,0.0036439456,4,1
train_001132,0.5,3,0
train_001133,0.012369085,4,1
train_001134,0.044694148,3,1
train_001135,0.0015979738,2,1
train_001136,0.0026231867,3,1
train_001137,0.014595667,1,1
train_001138,0.0057193465,3,1
train_001139,0.0031576976,3,1
train_001140,0.5,2,0
train_001141,0.000114294264,4,1
train_001142,0.5,4,0
train_001143,0.00026331854,3,1
train_001144,0.0009565874,3,1
train_001145,0.5,2,0
train_001146,0.0009048767,3,1
train_001147,0.5,2,0
train_001148,0.0016111698,2,1
train_001149,0.009168287,1,1
train_001150,0.0059749936,3,1
train_001151,0.5,4,0
train_001152,0.0002475608,2,1
train_001153,0.5,2,0
train_001154,0.0012502464,4,1
train_001155,0.09746054,4,1
train_001156,0.18361193,2,1
train_001157,0.05292987,2,1
train_001158,0.5,2,0
train_001159,0.5,4,0
train_001160,0.5,1,0
train_001161,0.0026074643,4,1
train_001162,0.0010746167,3,1
train_001163,0.5,1,0
train_001164,0.5,2,0
train_001165,0.00073021936,2,1
train_001166,0.5,3,0
train_001167,0.0008182695,3,1
train_001168,0.0029713826,4,1
train_001169,0.0017946039,3,1
train_001170,0.00887384,4,1
train_001171,0.0028571805,2,1
train_001172,0.0039895233,3,1
train_001173,0.0033983164,2,1
train_001174,0.009697933,2,1
train_001175,0.5,3,0
train_001176,0.5,1,0
train_001177,0.034544654,3,1
train_001178,0.5,2,0
train_001179,0.0072515006,4,1
train_001180,0.9525855,3,1
train_001181,0.5,3,0
train_001182,0.5,4,0
train_001183,0.059169836,4,1
train_001184,0.5,2,0
train_001185,0.0008894411,2,1
train_001186,0.003619701,4,1
train_001187,0.00029537923,2,1
train_001188,0.5,2,0
train_001189,0.5,2,0
train_001190,0.004955262,3,1
train_001191,0.020623192,2,1
train_001192,0.0022822507,2,1
train_001193,0.0062254923,2,1
train_001194,0.005059122,2,1
train_001195,0.5,1,0
train_001196,0.09219424,4,1
train_001197,0.0003120747,4,1
train_001198,0.013264568,4,1
train_001199,0.00042060274,4,1
train_001200,0.00026728577,4,1
train_001201,0.5,2,0
train_001202,0.0018595166,1,1
train_001203,0.5,4,0
train_001204,0.5,2,0
train_001205,0.5,4,0
train_001206,0.012535712,4,1
train_001207,0.5,2,0
train_001208,0.022482613,4,1
train_001209,0.5,1,0
train_001210,0.035121046,3,1
train_001211,0.5,4,0
train_001212,0.5,4,0
train_001213,0.052141484,4,1
train_001214,0.5,2,0
train_001215,0.80711293,2,1
train_001216,0.5,2,0
train_001217,0.5,2,0
train_001218,0.0005041726,1,1
train_001219,0.00039227342,2,1
train_001220,0.36998412,3,1
train_001221,0.0018780906,2,1
train_001222,0.7936515,1,1
train_001223,0.00024410173,1,1
train_001224,0.0072462508,4,1
train_001225,0.003940547,2,1
train_001226,0.5,4,0
train_001227,0.009447576,3,1
train_001228,0.0005046869,3,1
train_001229,0.004252042,1,1
train_001230,0.00010117319,2,1
train_001231,0.0011321021,3,1
train_001232,0.5,2,0
train_001233,0.00030574383,3,1
train_001234,0.5,2,0
train_001235,0.5,2,0
train_001236,0.0011520396,3,1
train_001237,0.5,1,0
train_001238,0.009331449,4,1
train_001239,0.5,2,0
train_001240,0.0010113803,2,1
train_001241,0.0036881615,4,1
train_001242,0.0010405191,3,1
train_001243,0.5,2,0
train_001244,0.00021230226,4,1
train_001245,0.0024229963,3,1
train_001246,0.008966348,3,1
train_001247,0.13627508,3,1
train_001248,0.018643124,1,1
train_001249,0.00060669973,1,1
train_001250,0.00033853608,2,1
train_001251,0.5,2,0
train_001252,0.00059339585,2,1
train_001253,0.5,3,0
train_001254,0.015103968,3,1
train_001255,0.0003931221,4,1
train_001256,0.008069786,4,1
train_001257,0.92790854,1,1
train_001258,0.0088504,2,1
train_001259,0.0019249122,2,1
train_001260,0.026740279,2,1
train_001261,0.5,1,0
train_001262,5.771934e-05,4,1
train_001263,0.005823034,2,1
train_001264,0.002357441,4,1
train_001265,0.013932877,4,1
train_001266,0.001406692,4,1
train_001267,0.5,2,0
train_001268,4.3374606e-05,3,1
train_001269,0.0064742607,4,1
train_001270,0.5,4,0
train_001271,0.5,2,0
train_001272,0.5,1,0
train_001273,2.127251e-05,1,1
train_001274,0.31518996,3,1
train_001275,0.0101736635,3,1
train_001276,0.004330768,3,1
train_001277,0.00010802399,1,1
train_001278,0.0425781,2,1
train_001279,0.5,3,0
train_001280,0.5,1,0
train_001281,0.00022601898,3,1
train_001282,0.5,2,0
train_001283,0.5,2,0
train_001284,0.030854942,3,1
train_001285,0.002811507,1,1
train_001286,0.5,1,0
train_001287,0.5,4,0
train_001288,0.006194929,4,1
train_001289,0.00012998142,4,1
train_001290,0.5,2,0
train_001291,0.017424913,4,1
train_001292,0.5,1,0
train_001293,0.0014229282,2,1
train_001294,0.105010115,1,1
train_001295,0.07403148,4,1
train_001296,0.5,1,0
train_001297,0.012074935,3,1
train_001298,0.002759315,2,1
train_001299,0.010388171,2,1
train_001300,0.5,1,0
train_001301,0.5,1,0
train_001302,0.005449836,2,1
train_001303,0.5,1,0
train_001304,0.5,4,0
train_001305,0.006466153,2,1
train_001306,0.00061551505,1,1
train_001307,0.023041919,3,1
train_001308,0.0013913575,1,1
train_001309,0.020917123,4,1
train_001310,0.5,3,0
train_001311,0.0013856003,3,1
train_001312,0.011725305,2,1
train_001313,0.010120931,2,1
train_001314,0.01191892,4,1
train_001315,0.00025801148,2,1
train_001316,0.43729013,3,1
train_001317,0.004345941,4,1
train_001318,0.11412664,4,1
train_001319,0.0014153504,1,1
train_001320,0.5,1,0
train_001321,0.003254725,2,1
train_001322,0.0029457435,1,1
train_001323,0.9394207,4,1
train_001324,0.020287376,2,1
train_001325,0.5,1,0
train_001326,0.013282705,2,1
train_001327,0.0014039042,2,1
train_001328,0.00020081714,3,1
train_001329,0.00090023736,4,1
train_001330,0.5,1,0
train_001331,0.5,1,0
train_001332,0.017163103,2,1
train_001333,0.00083229586,4,1
train_001334,0.5,2,0
train_001335,0.0027938697,3,1
train_001336,0.003066232,1,1
train_001337,9.662933e-05,4,1
train_001338,0.018236618,2,1
train_001339,0.00021053279,3,1
train_001340,0.0019663624,3,1
train_001341,0.5,3,0
train_001342,0.5,2,0
train_001343,0.5,2,0
train_001344,0.0031349936,4,1
train_001345,0.00081172626,2,1
train_001346,0.0052092928,1,1
train_001347,0.0099301,2,1
train_001348,0.0002129362,3,1
train_001349,0.94514364,3,1
train_001350,0.5,3,0
train_001351,0.009692311,2,1
train_001352,0.0004176008,3,1
train_001353,0.014704264,4,1
train_001354,6.75195e-05,1,1
train_001355,8.055824e-05,3,1
train_001356,0.5,3,0
train_001357,0.5,1,0
train_001358,0.004608658,4,1
train_001359,0.5,4,0
train_001360,0.0028563065,4,1
train_001361,0.00030584107,4,1
train_001362,4.8400394e-05,4,1
train_001363,0.5,1,0
train_001364,0.0010429347,3,1
train_001365,0.004570216,2,1
train_001366,0.00057425315,3,1
train_001367,8.299441e-05,3,1
train_001368,0.5,2,0
train_001369,0.0066956296,3,1
train_001370,0.0037087176,4,1
train_001371,0.5,2,0
train_001372,0.004001138,3,1
train_001373,0.5,4,0
train_001374,0.5,2,0
train_001375,0.5,1,0
train_001376,0.5,4,0
train_001377,0.00035451926,2,1
train_001378,0.00087767944,4,1
train_001379,7.3669005e-05,3,1
train_001380,0.5,4,0
train_001381,0.08915452,4,1
train_001382,0.5,1,0
train_001383,0.5,2,0
train_001384,0.000111891175,4,1
train_001385,0.0041541476,4,1
train_001386,0.07352369,4,1
train_001387,0.0007718589,2,1
train_001388,0.5,2,0
train_001389,0.019421587,1,1
train_001390,0.016122835,4,1
train_001391,0.00060875533,4,1
train_001392,0.5,3,0
train_001393,5.2186155e-05,1,1
train_001394,0.015029148,4,1
train_001395,0.5,2,0
train_001396,0.5,2,0
train_001397,0.00066960923,2,1
train_001398,0.040062267,2,1
train_001399,0.5,1,0
train_001400,0.5,2,0
train_001401,0.380974,2,1
train_001402,0.5,3,0
train_001403,0.5,1,0
train_001404,0.5,4,0
train_001405,0.5,1,0
train_001406,0.036928516,2,1
train_001407,0.00026770402,3,1
train_001408,0.007958493,4,1
train_001409,0.5,3,0
train_001410,0.49389437,3,1
train_001411,0.0030143857,3,1
train_001412,0.5,3,0
train_001413,0.00017743811,4,1
train_001414,0.0020796019,3,1
train_001415,0.0021348807,3,1
train_001416,0.18156308,4,1
train_001417,0.004943948,3,1
train_001418,0.45884922,2,1
train_001419,0.5,4,0
train_001420,0.02178566,1,1
train_001421,0.5,1,0
train_001422,0.5,1,0
train_001423,0.022775475,2,1
train_001424,0.0005380207,2,1
train_001425,0.5,1,0
train_001426,0.5,2,0
train_001427,0.5,2,0
train_001428,0.07382431,4,1
train_001429,0.005162675,4,1
train_001430,0.006450655,4,1
train_001431,0.00037215644,4,1
train_001432,0.00036987953,2,1
train_001433,0.05272754,4,1
train_001434,0.5,1,0
train_001435,0.22735564,1,1
train_001436,0.0020274315,3,1
train_001437,0.99275357,2,1
train_001438,0.5,1,0
train_001439,0.00020732735,4,1
train_001440,0.008529143,4,1
train_001441,0.00021716567,4,1
train_001442,0.0006761882,3,1
train_001443,0.5,1,0
train_001444,0.00089429005,3,1
train_001445,0.010462006,2,1
train_001446,0.0010439445,3,1
train_001447,0.0017331515,2,1
train_001448,0.00074533507,3,1
train_001449,0.00030308138,3,1
train_001450,0.0074701807,3,1
train_001451,0.5,2,0
train_001452,0.005078124,4,1
train_001453,0.5,4,0
train_001454,0.0015904619,3,1
train_001455,0.014435534,4,1
train_001456,0.5,1,0
train_001457,0.5,1,0
train_001458,0.03958457,4,1
train_001459,0.5,3,0
train_001460,0.0017409449,4,1
train_001461,0.002138347,3,1
train_001462,0.5,1,0
train_001463,0.023813315,2,1
train_001464,0.5,4,0
train_001465,0.076263666,4,1
train_001466,0.5,3,0
train_001467,0.0012603363,2,1
train_001468,0.025996488,2,1
train_001469,0.0045491164,2,1
train_001470,0.0014647967,1,1
train_001471,0.5,4,0
train_001472,0.000530815,2,1
train_001473,8.767468e-05,1,1
train_001474,0.41815025,4,1
train_001475,0.2529889,3,1
train_001476,0.0027963736,4,1
train_001477,0.5,4,0
train_001478,0.99818254,4,1
train_001479,0.0031553628,2,1
train_001480,0.5,1,0
train_001481,0.5,4,0
train_001482,0.5,1,0
train_001483,0.016118018,4,1
train_001484,0.0005193467,3,1
train_001485,0.5,2,0
train_001486,0.00026574935,2,1
train_001487,0.0034072332,3,1
train_001488,0.5,4,0
train_001489,0.5,4,0
train_001490,0.5,3,0
train_001491,0.0020278294,2,1
train_001492,0.002202769,2,1
train_001493,0.03863645,4,1
train_001494,0.00019086438,4,1
train_001495,0.046766467,3,1
train_001496,0.5,2,0
train_001497,0.5,2,0
train_001498,0.5,1,0
train_001499,0.0013898421,2,1
train_001500,0.00091957266,2,1
train_001501,0.5,1,0
train_001502,0.5,4,0
train_001503,0.040030666,4,1
train_001504,0.0021086952,3,1
train_001505,0.5,3,0
train_001506,0.5,2,0
train_001507,0.5,1,0
train_001508,9.33992e-05,2,1
train_001509,0.00052361895,1,1
train_001510,0.009552746,3,1
train_001511,0.00013331571,1,1
train_001512,0.5,2,0
train_001513,0.00420119,2,1
train_001514,0.07427141,4,1
train_001515,0.5,2,0
train_001516,0.0023117075,3,1
train_001517,0.5,2,0
train_001518,0.5,1,0
train_001519,0.0069597415,3,1
train_001520,4.1441195e-05,1,1
train_001521,0.5,1,0
train_001522,0.5,2,0
train_001523,0.87695074,2,1
train_001524,0.5,2,0
train_001525,0.5,1,0
train_001526,0.0003074012,3,1
train_001527,0.0002829985,3,1
train_001528,0.5,4,0
train_001529,0.0045474116,2,1
train_001530,0.00016941137,4,1
train_001531,0.0010152756,4,1
train_001532,0.009858913,2,1
train_001533,0.0019718506,2,1
train_001534,0.004932389,4,1
train_001535,0.0014233263,3,1
train_001536,0.5,2,0
train_001537,6.680695e-05,4,1
train_001538,0.00022513584,3,1
train_001539,0.00013401681,1,1
train_001540,0.5,2,0
train_001541,0.5,2,0
train_001542,0.010303014,3,1
train_001543,0.5,1,0
train_001544,0.0035002476,3,1
train_001545,0.0020015081,2,1
train_001546,0.09049049,4,1
train_001547,0.5,2,0
train_001548,0.003016151,3,1
train_001549,0.5,1,0
train_001550,0.0012774275,2,1
train_001551,0.017412646,2,1
train_001552,0.00031281993,3,1
train_001553,0.5,4,0
train_001554,0.0008564349,2,1
train_001555,0.0027943726,4,1
train_001556,0.00016328183,3,1
train_001557,0.0014096947,1,1
train_001558,0.5,3,0
train_001559,0.033044174,3,1
train_001560,0.00049404975,4,1
train_001561,0.00097252324,3,1
train_001562,0.00010399584,2,1
train_001563,0.00034225345,3,1
train_001564,0.00072322605,1,1
train_001565,0.5,2,0
train_001566,0.5,4,0
train_001567,0.025988499,4,1
train_001568,0.5,4,0
train_001569,0.00021479024,3,1
train_001570,0.0012623251,4,1
train_001571,0.0003737408,2,1
train_001572,0.006853959,3,1
train_001573,4.364252e-05,2,1
train_001574,0.0031197055,4,1
train_001575,0.00015149759,3,1
train_001576,0.041535888,4,1
train_001577,0.5,4,0
train_001578,0.5,1,0
train_001579,9.656469e-05,1,1
train_001580,0.5,2,0
train_001581,0.5,1,0
train_001582,0.0011898658,4,1
train_001583,0.00035590737,3,1
train_001584,0.001017476,1,1
train_001585,0.0016422063,2,1
train_001586,0.9914725,3,1
train_001587,0.0010812457,3,1
train_001588,0.0027721752,3,1
train_001589,0.000129735,4,1
train_001590,0.0016690779,3,1
train_001591,0.034200165,4,1
train_001592,0.00011375888,3,1
train_001593,0.5,2,0
train_001594,0.0003097999,1,1
train_001595,0.5,1,0
train_001596,0.00021307508,3,1
train_001597,0.9712001,4,1
train_001598,0.0013529046,4,1
train_001599,0.5,1,0
train_001600,0.011309436,2,1
train_001601,0.5,1,0
train_001602,0.0009914681,1,1
train_001603,0.5,1,0
train_001604,0.018757766,4,1
train_001605,0.5,1,0
train_001606,0.5,2,0
train_001607,0.0072513283,1,1
train_001608,0.5,4,0
train_001609,0.00027253167,1,1
train_001610,0.0018295129,2,1
train_001611,0.0019948774,2,1
train_001612,0.0016397153,2,1
train_001613,0.000165931,2,1
train_001614,0.359628,4,1
train_001615,0.012493003,4,1
train_001616,0.00022145853,2,1
train_001617,0.00019165777,2,1
train_001618,0.0067061307,1,1
train_001619,9.466992e-05,3,1
train_001620,0.00079478626,4,1
train_001621,0.5,1,0
train_001622,0.0005571291,2,1
train_001623,7.8250916e-05,1,1
train_001624,0.5,1,0
train_001625,0.5,1,0
train_001626,0.0002275098,4,1
train_001627,0.5,2,0
train_001628,0.5,3,0
train_001629,0.00772639,4,1
train_001630,0.014747631,3,1
train_001631,0.0019624492,4,1
train_001632,0.0023041195,4,1
train_001633,0.003364223,3,1
train_001634,0.5,2,0
train_001635,0.0076575214,3,1
train_001636,0.5,2,0
train_001637,0.5,2,0
train_001638,0.032255888,3,1
train_001639,0.015435664,1,1
train_001640,0.5,2,0
train_001641,0.5,4,0
train_001642,0.09504915,1,1
train_001643,0.5,1,0
train_001644,0.00020161887,3,1
train_001645,0.00077955716,4,1
train_001646,0.00075609604,3,1
train_001647,0.00021629088,3,1
train_001648,0.00042148394,2,1
train_001649,0.0015901322,1,1
train_001650,0.0021063632,3,1
train_001651,0.5,1,0
train_001652,0.73333806,2,1
train_001653,0.0019460074,4,1
train_001654,0.09343748,2,1
train_001655,0.05896278,3,1
train_001656,9.281727e-05,3,1
train_001657,0.004041292,4,1
train_001658,0.00025652457,2,1
train_001659,0.0003775576,2,1
train_001660,0.014513182,2,1
train_001661,0.5,1,0
train_001662,0.299221,2,1
train_001663,0.5,1,0
train_001664,0.0033337441,3,1
train_001665,0.5,1,0
train_001666,0.018451177,4,1
train_001667,0.0006999706,3,1
train_001668,0.5,2,0
train_001669,0.0026495948,3,1
train_001670,0.0076423953,2,1
train_001671,0.0020189981,2,1
train_001672,0.5,1,0
train_001673,0.0049428293,1,1
train_001674,0.5,1,0
train_001675,0.0096685905,2,1
train_001676,0.012911832,1,1
train_001677,0.0103450585,4,1
train_001678,0.008648905,3,1
train_001679,0.00085731765,2,1
train_001680,0.008189706,3,1
train_001681,0.47931272,4,1
train_001682,0.9805925,3,1
train_001683,0.7270315,4,1
train_001684,0.5,2,0
train_001685,0.0034750057,3,1
train_001686,0.5,2,0
train_001687,0.0001220736,3,1
train_001688,0.0038859006,1,1
train_001689,0.023043644,1,1
